"B01002_001E","B01002_001M","B01002_002E","B01002_002M","B01002_003E","B01002_003M","GEO_ID","NAME"
"39.6","18.7","39.9","29.4","37.6","24.2","1500000US245102704013","Block Group 3, Census Tract 2704.01, Baltimore city, Maryland"
"31.7","16.6","31.6","16.4","32.1","31.3","1500000US245102704014","Block Group 4, Census Tract 2704.01, Baltimore city, Maryland"
"48.4","10.9","38.5","16.0","56.4","6.8","1500000US245102704021","Block Group 1, Census Tract 2704.02, Baltimore city, Maryland"
"49.9","14.3","60.3","21.4","48.9","5.0","1500000US245102704022","Block Group 2, Census Tract 2704.02, Baltimore city, Maryland"
"45.9","14.1","47.8","17.4","45.0","15.8","1500000US245102704023","Block Group 3, Census Tract 2704.02, Baltimore city, Maryland"
"19.4","15.9","17.2","3.8","33.8","10.1","1500000US245102704024","Block Group 4, Census Tract 2704.02, Baltimore city, Maryland"
"43.5","23.6","43.7","26.0","40.6","30.7","1500000US245102705011","Block Group 1, Census Tract 2705.01, Baltimore city, Maryland"
"34.3","6.8","28.8","24.7","44.1","21.9","1500000US245102705012","Block Group 2, Census Tract 2705.01, Baltimore city, Maryland"
"49.8","10.2","49.1","23.5","52.1","8.3","1500000US245102705013","Block Group 3, Census Tract 2705.01, Baltimore city, Maryland"
"42.2","13.7","40.0","18.4","42.6","16.1","1500000US245102705014","Block Group 4, Census Tract 2705.01, Baltimore city, Maryland"
"48.3","19.2","35.7","24.2","53.6","7.9","1500000US245102705021","Block Group 1, Census Tract 2705.02, Baltimore city, Maryland"
"42.3","11.2","35.0","7.1","51.5","19.7","1500000US245102705022","Block Group 2, Census Tract 2705.02, Baltimore city, Maryland"
"48.7","5.6","47.1","14.0","51.3","4.7","1500000US245102705023","Block Group 3, Census Tract 2705.02, Baltimore city, Maryland"
"38.0","15.6","34.1","15.2","45.3","16.1","1500000US245102705024","Block Group 4, Census Tract 2705.02, Baltimore city, Maryland"
"37.4","7.8","35.2","2.9","40.7","7.0","1500000US245102706001","Block Group 1, Census Tract 2706, Baltimore city, Maryland"
"30.3","11.7","25.4","26.8","33.1","10.2","1500000US245102706002","Block Group 2, Census Tract 2706, Baltimore city, Maryland"
"39.4","24.1","54.4","12.3","31.0","7.7","1500000US245102706003","Block Group 3, Census Tract 2706, Baltimore city, Maryland"
"37.9","9.6","30.7","11.3","46.7","13.4","1500000US245102706004","Block Group 4, Census Tract 2706, Baltimore city, Maryland"
"59.0","12.5","49.7","5.6","63.8","7.8","1500000US245102706005","Block Group 5, Census Tract 2706, Baltimore city, Maryland"
"44.3","31.1","44.5","39.5","34.8","52.3","1500000US245102706006","Block Group 6, Census Tract 2706, Baltimore city, Maryland"
"29.8","2.7","29.8","7.9","29.7","3.6","1500000US245102707011","Block Group 1, Census Tract 2707.01, Baltimore city, Maryland"
"37.7","7.2","33.8","9.1","38.4","24.4","1500000US245102707012","Block Group 2, Census Tract 2707.01, Baltimore city, Maryland"
"33.5","4.0","27.8","17.3","33.8","4.2","1500000US245102707021","Block Group 1, Census Tract 2707.02, Baltimore city, Maryland"
"47.1","2.5","46.0","19.4","47.1","1.6","1500000US245102707022","Block Group 2, Census Tract 2707.02, Baltimore city, Maryland"
"42.9","6.9","44.2","8.5","42.5","13.9","1500000US245102707023","Block Group 3, Census Tract 2707.02, Baltimore city, Maryland"
"39.6","6.4","39.6","6.1","39.7","7.2","1500000US245102707031","Block Group 1, Census Tract 2707.03, Baltimore city, Maryland"
"35.6","15.4","32.9","4.0","38.9","23.9","1500000US245102707032","Block Group 2, Census Tract 2707.03, Baltimore city, Maryland"
"45.5","10.7","38.7","14.7","51.4","7.4","1500000US245102707033","Block Group 3, Census Tract 2707.03, Baltimore city, Maryland"
"43.3","18.1","26.3","21.6","47.7","8.5","1500000US245102708011","Block Group 1, Census Tract 2708.01, Baltimore city, Maryland"
"37.7","3.2","38.6","6.1","37.0","7.0","1500000US245102708012","Block Group 2, Census Tract 2708.01, Baltimore city, Maryland"
"38.2","18.8","26.6","19.0","45.5","18.0","1500000US245102708013","Block Group 3, Census Tract 2708.01, Baltimore city, Maryland"
"37.8","12.0","43.0","11.2","37.5","9.5","1500000US245102708014","Block Group 4, Census Tract 2708.01, Baltimore city, Maryland"
"29.8","43.3","12.0","44.5","55.4","10.3","1500000US245102708021","Block Group 1, Census Tract 2708.02, Baltimore city, Maryland"
"44.0","18.5","33.5","17.9","51.1","15.3","1500000US245102708022","Block Group 2, Census Tract 2708.02, Baltimore city, Maryland"
"50.0","11.6","48.3","22.8","61.8","15.8","1500000US245102708023","Block Group 3, Census Tract 2708.02, Baltimore city, Maryland"
"26.1","4.2","32.6","22.1","22.6","29.0","1500000US245102708024","Block Group 4, Census Tract 2708.02, Baltimore city, Maryland"
"29.2","24.5","29.7","16.5","12.8","34.2","1500000US245102708025","Block Group 5, Census Tract 2708.02, Baltimore city, Maryland"
"39.8","4.8","36.8","7.9","41.7","6.7","1500000US245102708031","Block Group 1, Census Tract 2708.03, Baltimore city, Maryland"
"42.6","26.1","31.1","2.6","57.4","16.3","1500000US245102708032","Block Group 2, Census Tract 2708.03, Baltimore city, Maryland"
"44.3","3.5","44.4","8.0","43.9","14.3","1500000US245102708033","Block Group 3, Census Tract 2708.03, Baltimore city, Maryland"
"40.3","7.7","31.3","9.7","43.4","4.8","1500000US245102708041","Block Group 1, Census Tract 2708.04, Baltimore city, Maryland"
"38.4","27.7","29.4","53.0","38.6","28.7","1500000US245102708042","Block Group 2, Census Tract 2708.04, Baltimore city, Maryland"
"31.7","4.0","31.4","4.8","33.6","8.5","1500000US245102708043","Block Group 3, Census Tract 2708.04, Baltimore city, Maryland"
"51.6","10.9","60.8","13.5","49.8","13.7","1500000US245102708044","Block Group 4, Census Tract 2708.04, Baltimore city, Maryland"
"38.7","8.0","31.2","13.3","49.8","11.2","1500000US245102708051","Block Group 1, Census Tract 2708.05, Baltimore city, Maryland"
"37.7","15.6","25.8","15.1","46.0","16.7","1500000US245102708052","Block Group 2, Census Tract 2708.05, Baltimore city, Maryland"
"31.9","11.4","23.1","29.5","41.4","12.2","1500000US245102708053","Block Group 3, Census Tract 2708.05, Baltimore city, Maryland"
"45.1","5.0","32.6","16.1","50.6","4.6","1500000US245102708054","Block Group 4, Census Tract 2708.05, Baltimore city, Maryland"
"41.5","7.9","34.6","8.4","42.0","5.1","1500000US245102708055","Block Group 5, Census Tract 2708.05, Baltimore city, Maryland"
"25.6","2.8","26.8","3.4","24.0","3.6","1500000US245102709011","Block Group 1, Census Tract 2709.01, Baltimore city, Maryland"
"51.1","21.0","47.2","22.7","51.9","21.3","1500000US245102709012","Block Group 2, Census Tract 2709.01, Baltimore city, Maryland"
"34.9","13.3","32.9","14.7","40.9","9.7","1500000US245102709013","Block Group 3, Census Tract 2709.01, Baltimore city, Maryland"
"39.4","14.4","20.9","2.2","51.1","10.0","1500000US245102709021","Block Group 1, Census Tract 2709.02, Baltimore city, Maryland"
"21.8","0.5","22.3","1.0","21.6","0.4","1500000US245102709022","Block Group 2, Census Tract 2709.02, Baltimore city, Maryland"
"50.6","18.0","45.8","26.0","53.2","16.1","1500000US245102709023","Block Group 3, Census Tract 2709.02, Baltimore city, Maryland"
"22.9","4.9","28.5","1.9","21.3","1.4","1500000US245102709031","Block Group 1, Census Tract 2709.03, Baltimore city, Maryland"
"21.9","1.6","22.1","3.0","21.8","1.5","1500000US245102709032","Block Group 2, Census Tract 2709.03, Baltimore city, Maryland"
"34.5","38.5","58.4","29.1","33.2","15.1","1500000US245102709033","Block Group 3, Census Tract 2709.03, Baltimore city, Maryland"
"27.0","6.6","26.6","4.2","32.8","13.9","1500000US245102710011","Block Group 1, Census Tract 2710.01, Baltimore city, Maryland"
"45.6","11.7","37.7","18.5","49.8","24.3","1500000US245102710012","Block Group 2, Census Tract 2710.01, Baltimore city, Maryland"
"42.4","10.8","39.8","17.5","43.2","11.6","1500000US245102710013","Block Group 3, Census Tract 2710.01, Baltimore city, Maryland"
"43.8","22.3","35.5","34.5","45.4","17.3","1500000US245102710021","Block Group 1, Census Tract 2710.02, Baltimore city, Maryland"
"33.8","4.8","13.3","39.4","34.3","4.7","1500000US245102710022","Block Group 2, Census Tract 2710.02, Baltimore city, Maryland"
"34.8","22.9","26.5","15.1","36.6","27.9","1500000US245102710023","Block Group 3, Census Tract 2710.02, Baltimore city, Maryland"
"43.6","22.2","30.1","14.8","56.6","11.8","1500000US245102710024","Block Group 4, Census Tract 2710.02, Baltimore city, Maryland"
"35.5","11.0","37.8","14.9","31.7","13.5","1500000US245102711011","Block Group 1, Census Tract 2711.01, Baltimore city, Maryland"
"17.9","68.5","16.0","2.5","51.5","6.4","1500000US245102711012","Block Group 2, Census Tract 2711.01, Baltimore city, Maryland"
"34.0","8.8","24.9","18.1","40.1","8.6","1500000US245102711013","Block Group 3, Census Tract 2711.01, Baltimore city, Maryland"
"46.1","3.6","47.5","3.2","42.3","6.8","1500000US245102711021","Block Group 1, Census Tract 2711.02, Baltimore city, Maryland"
"20.1","0.3","20.1","0.3","20.1","0.3","1500000US245102711022","Block Group 2, Census Tract 2711.02, Baltimore city, Maryland"
"31.4","2.9","25.9","21.9","35.7","3.6","1500000US245102712001","Block Group 1, Census Tract 2712, Baltimore city, Maryland"
"42.3","7.6","42.7","5.4","40.3","10.2","1500000US245102712002","Block Group 2, Census Tract 2712, Baltimore city, Maryland"
"42.2","19.6","40.2","8.5","54.5","24.2","1500000US245102712003","Block Group 3, Census Tract 2712, Baltimore city, Maryland"
"36.9","6.4","40.7","7.7","36.2","20.7","1500000US245102712004","Block Group 4, Census Tract 2712, Baltimore city, Maryland"
"40.7","9.5","45.5","11.7","39.4","7.5","1500000US245102712005","Block Group 5, Census Tract 2712, Baltimore city, Maryland"
"52.5","4.8","50.4","6.1","54.3","14.5","1500000US245102712006","Block Group 6, Census Tract 2712, Baltimore city, Maryland"
"51.8","9.0","52.5","11.5","51.8","11.9","1500000US245102713001","Block Group 1, Census Tract 2713, Baltimore city, Maryland"
"12.5","24.7","5.0","16.5","27.4","29.1","1500000US245102713002","Block Group 2, Census Tract 2713, Baltimore city, Maryland"
"38.4","8.7","38.3","11.0","41.1","12.1","1500000US245102713003","Block Group 3, Census Tract 2713, Baltimore city, Maryland"
"54.1","5.6","52.8","15.0","54.4","3.0","1500000US245102714001","Block Group 1, Census Tract 2714, Baltimore city, Maryland"
"34.2","7.8","33.7","15.0","34.4","5.5","1500000US245102714002","Block Group 2, Census Tract 2714, Baltimore city, Maryland"
"42.6","6.1","42.8","10.7","42.5","8.4","1500000US245102714003","Block Group 3, Census Tract 2714, Baltimore city, Maryland"
"59.3","5.4","64.2","10.8","57.2","17.1","1500000US245102715011","Block Group 1, Census Tract 2715.01, Baltimore city, Maryland"
"37.5","8.8","41.1","12.8","37.3","14.3","1500000US245102715012","Block Group 2, Census Tract 2715.01, Baltimore city, Maryland"
"33.6","5.8","33.3","5.4","35.4","7.8","1500000US245102715013","Block Group 3, Census Tract 2715.01, Baltimore city, Maryland"
"40.4","12.9","39.7","12.0","46.7","12.6","1500000US245102715014","Block Group 4, Census Tract 2715.01, Baltimore city, Maryland"
"68.4","5.9","62.7","15.9","70.1","4.7","1500000US245102715031","Block Group 1, Census Tract 2715.03, Baltimore city, Maryland"
"33.6","1.5","34.8","8.2","33.0","6.8","1500000US245102716001","Block Group 1, Census Tract 2716, Baltimore city, Maryland"
"29.4","11.9","25.7","13.4","33.1","9.6","1500000US245102716002","Block Group 2, Census Tract 2716, Baltimore city, Maryland"
"30.5","12.3","35.1","23.4","30.4","10.2","1500000US245102716003","Block Group 3, Census Tract 2716, Baltimore city, Maryland"
"35.3","16.8","53.4","12.5","25.5","11.4","1500000US245102716004","Block Group 4, Census Tract 2716, Baltimore city, Maryland"
"69.3","48.0","70.5","54.6","69.2","56.0","1500000US245102716005","Block Group 5, Census Tract 2716, Baltimore city, Maryland"
"60.8","7.6","60.2","13.7","61.7","15.4","1500000US245102716006","Block Group 6, Census Tract 2716, Baltimore city, Maryland"
"73.8","3.7","72.7","5.0","75.4","5.4","1500000US245102717001","Block Group 1, Census Tract 2717, Baltimore city, Maryland"
"34.4","45.0","23.2","26.9","57.6","34.7","1500000US245102717002","Block Group 2, Census Tract 2717, Baltimore city, Maryland"
"44.8","18.3","44.2","23.0","48.9","25.2","1500000US245102717003","Block Group 3, Census Tract 2717, Baltimore city, Maryland"
"59.0","11.4","53.4","9.3","60.4","4.6","1500000US245102717004","Block Group 4, Census Tract 2717, Baltimore city, Maryland"
"50.8","5.1","50.5","6.5","53.4","5.2","1500000US245102717005","Block Group 5, Census Tract 2717, Baltimore city, Maryland"
"32.0","30.4","33.0","30.8","24.5","28.9","1500000US245102717006","Block Group 6, Census Tract 2717, Baltimore city, Maryland"
"63.5","8.0","55.7","27.2","63.6","6.4","1500000US245102718011","Block Group 1, Census Tract 2718.01, Baltimore city, Maryland"
"53.5","8.7","57.5","20.8","52.8","12.7","1500000US245102718012","Block Group 2, Census Tract 2718.01, Baltimore city, Maryland"
"54.3","5.9","41.8","13.0","56.5","3.2","1500000US245102718013","Block Group 3, Census Tract 2718.01, Baltimore city, Maryland"
"57.4","13.6","52.8","27.8","58.3","11.9","1500000US245102718021","Block Group 1, Census Tract 2718.02, Baltimore city, Maryland"
"47.6","13.5","27.9","34.9","47.9","7.1","1500000US245102718022","Block Group 2, Census Tract 2718.02, Baltimore city, Maryland"
"37.2","11.7","37.2","16.4","33.0","18.8","1500000US245102719001","Block Group 1, Census Tract 2719, Baltimore city, Maryland"
"25.7","17.4","25.2","2.9","47.1","18.5","1500000US245102719002","Block Group 2, Census Tract 2719, Baltimore city, Maryland"
"52.6","6.3","53.5","8.6","51.2","12.4","1500000US245102719003","Block Group 3, Census Tract 2719, Baltimore city, Maryland"
"52.0","14.4","42.7","20.8","62.0","12.9","1500000US245102719004","Block Group 4, Census Tract 2719, Baltimore city, Maryland"
"47.9","23.3","39.1","21.3","55.9","25.3","1500000US245102719005","Block Group 5, Census Tract 2719, Baltimore city, Maryland"
"32.7","16.3","32.4","23.4","33.2","18.6","1500000US245102720031","Block Group 1, Census Tract 2720.03, Baltimore city, Maryland"
"26.9","24.0","27.5","22.5","26.8","39.5","1500000US245102720032","Block Group 2, Census Tract 2720.03, Baltimore city, Maryland"
"32.3","17.4","32.8","19.4","28.7","23.9","1500000US245102720033","Block Group 3, Census Tract 2720.03, Baltimore city, Maryland"
"35.1","16.9","23.0","23.9","38.8","24.7","1500000US245102720034","Block Group 4, Census Tract 2720.03, Baltimore city, Maryland"
"27.4","9.1","32.6","13.1","11.0","20.5","1500000US245102720035","Block Group 5, Census Tract 2720.03, Baltimore city, Maryland"
"31.7","4.2","32.9","12.8","31.2","2.7","1500000US245102720041","Block Group 1, Census Tract 2720.04, Baltimore city, Maryland"
"42.1","21.6","37.0","17.6","45.7","26.6","1500000US245102720042","Block Group 2, Census Tract 2720.04, Baltimore city, Maryland"
"36.2","3.3","30.4","8.0","41.2","12.7","1500000US245102720051","Block Group 1, Census Tract 2720.05, Baltimore city, Maryland"
"40.8","21.0","48.8","15.7","24.8","35.8","1500000US245102720052","Block Group 2, Census Tract 2720.05, Baltimore city, Maryland"
"39.9","23.0","35.3","19.4","54.1","23.9","1500000US245102720053","Block Group 3, Census Tract 2720.05, Baltimore city, Maryland"
"40.0","15.2","38.0","25.0","40.5","14.6","1500000US245102720061","Block Group 1, Census Tract 2720.06, Baltimore city, Maryland"
"62.0","5.5","62.5","9.8","61.6","9.7","1500000US245102720062","Block Group 2, Census Tract 2720.06, Baltimore city, Maryland"
"29.0","6.5","25.0","7.9","31.3","8.0","1500000US245102720063","Block Group 3, Census Tract 2720.06, Baltimore city, Maryland"
"34.8","11.6","35.1","19.8","34.7","13.8","1500000US245102720071","Block Group 1, Census Tract 2720.07, Baltimore city, Maryland"
"34.4","14.3","35.9","18.9","34.1","15.6","1500000US245102720072","Block Group 2, Census Tract 2720.07, Baltimore city, Maryland"
"35.6","4.6","30.2","5.1","39.0","16.2","1500000US245102720073","Block Group 3, Census Tract 2720.07, Baltimore city, Maryland"
"30.9","6.7","31.0","7.4","30.7","12.6","1500000US245102801011","Block Group 1, Census Tract 2801.01, Baltimore city, Maryland"
"24.6","3.4","25.9","7.1","22.9","8.8","1500000US245102801012","Block Group 2, Census Tract 2801.01, Baltimore city, Maryland"
"49.5","8.0","47.8","2.9","54.5","10.2","1500000US245102801013","Block Group 3, Census Tract 2801.01, Baltimore city, Maryland"
"63.7","3.4","63.3","5.6","68.9","10.8","1500000US245102801021","Block Group 1, Census Tract 2801.02, Baltimore city, Maryland"
"52.8","16.9","52.4","8.0","61.7","26.7","1500000US245102801022","Block Group 2, Census Tract 2801.02, Baltimore city, Maryland"
"24.6","19.7","46.5","26.2","22.8","7.2","1500000US245102801023","Block Group 3, Census Tract 2801.02, Baltimore city, Maryland"
"47.2","14.1","27.7","17.3","53.5","11.6","1500000US245102801024","Block Group 4, Census Tract 2801.02, Baltimore city, Maryland"
"53.5","10.3","49.9","25.7","56.9","3.8","1500000US245102801025","Block Group 5, Census Tract 2801.02, Baltimore city, Maryland"
"53.5","34.0","74.1","45.4","36.9","51.2","1500000US245102801026","Block Group 6, Census Tract 2801.02, Baltimore city, Maryland"
"41.7","13.0","31.5","12.4","51.3","13.8","1500000US245102802001","Block Group 1, Census Tract 2802, Baltimore city, Maryland"
