"B11006_001E","B11006_001M","B11006_002E","B11006_002M","B11006_003E","B11006_003M","B11006_004E","B11006_004M","B11006_005E","B11006_005M","B11006_006E","B11006_006M","B11006_007E","B11006_007M","B11006_008E","B11006_008M","B11006_009E","B11006_009M","B11006_010E","B11006_010M","B11006_011E","B11006_011M","B11006_012E","B11006_012M","B11006_013E","B11006_013M","B11006_014E","B11006_014M","B11006_015E","B11006_015M","GEO_ID","NAME"
"465","136","106","61","26","32","0","12","26","32","8","12","18","30","80","53","359","134","159","89","59","42","100","80","8","13","92","80","200","101","1500000US245102504023","Block Group 3, Census Tract 2504.02, Baltimore city, Maryland"
"437","99","117","66","106","68","86","64","20","21","11","16","9","14","11","17","320","103","280","98","150","94","130","77","76","79","54","49","40","42","1500000US245102504024","Block Group 4, Census Tract 2504.02, Baltimore city, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102505001","Block Group 1, Census Tract 2505, Baltimore city, Maryland"
"17","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","30","0","12","0","12","0","12","0","12","0","12","17","30","1500000US245102505002","Block Group 2, Census Tract 2505, Baltimore city, Maryland"
"491","148","144","82","59","46","47","42","12","20","0","12","12","20","85","67","347","133","269","118","124","76","145","100","90","93","55","42","78","60","1500000US245102505003","Block Group 3, Census Tract 2505, Baltimore city, Maryland"
"484","153","185","78","117","67","81","54","36","44","0","12","36","44","68","68","299","138","184","116","65","87","119","96","0","12","119","96","115","96","1500000US245102505004","Block Group 4, Census Tract 2505, Baltimore city, Maryland"
"769","182","143","96","92","78","22","27","70","73","26","35","44","64","51","60","626","172","427","178","269","158","158","99","30","46","128","97","199","102","1500000US245102505005","Block Group 5, Census Tract 2505, Baltimore city, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102506001","Block Group 1, Census Tract 2506, Baltimore city, Maryland"
"261","66","139","69","34","22","21","16","13","15","0","12","13","15","105","66","122","52","72","44","38","28","34","33","0","12","34","33","50","34","1500000US245102601011","Block Group 1, Census Tract 2601.01, Baltimore city, Maryland"
"306","93","154","66","118","63","37","40","81","44","18","21","63","40","36","26","152","85","90","61","48","39","42","48","13","20","29","47","62","59","1500000US245102601012","Block Group 2, Census Tract 2601.01, Baltimore city, Maryland"
"653","110","120","53","35","30","15","22","20","18","0","12","20","18","85","53","533","128","253","94","38","30","215","93","36","36","179","83","280","112","1500000US245102601013","Block Group 3, Census Tract 2601.01, Baltimore city, Maryland"
"252","72","138","56","82","61","55","60","27","30","0","12","27","30","56","42","114","63","84","51","73","49","11","17","0","12","11","17","30","36","1500000US245102601014","Block Group 4, Census Tract 2601.01, Baltimore city, Maryland"
"388","81","108","48","69","39","55","36","14","15","7","10","7","10","39","27","280","77","188","69","140","64","48","38","18","21","30","31","92","50","1500000US245102601015","Block Group 5, Census Tract 2601.01, Baltimore city, Maryland"
"456","93","228","72","147","59","100","56","47","33","0","12","47","33","81","53","228","91","155","89","86","56","69","72","0","12","69","72","73","41","1500000US245102601021","Block Group 1, Census Tract 2601.02, Baltimore city, Maryland"
"217","80","143","70","80","65","49","53","31","39","31","39","0","12","63","35","74","46","41","38","16","20","25","31","5","10","20","30","33","28","1500000US245102601022","Block Group 2, Census Tract 2601.02, Baltimore city, Maryland"
"191","74","52","31","36","28","14","18","22","22","0","12","22","22","16","17","139","80","120","78","48","33","72","67","10","16","62","65","19","30","1500000US245102601023","Block Group 3, Census Tract 2601.02, Baltimore city, Maryland"
"322","81","117","58","36","30","26","23","10","16","0","12","10","16","81","51","205","82","157","72","118","64","39","38","0","12","39","38","48","47","1500000US245102601024","Block Group 4, Census Tract 2601.02, Baltimore city, Maryland"
"487","89","220","66","126","53","74","40","52","36","0","12","52","36","94","55","267","80","217","78","157","69","60","44","0","12","60","44","50","50","1500000US245102601025","Block Group 5, Census Tract 2601.02, Baltimore city, Maryland"
"381","127","14","21","0","12","0","12","0","12","0","12","0","12","14","21","367","130","214","127","72","72","142","105","57","78","85","74","153","110","1500000US245102602011","Block Group 1, Census Tract 2602.01, Baltimore city, Maryland"
"459","177","40","51","2","13","2","13","0","12","0","12","0","12","38","48","419","183","307","183","275","173","32","48","0","12","32","48","112","81","1500000US245102602012","Block Group 2, Census Tract 2602.01, Baltimore city, Maryland"
"296","105","142","73","91","59","72","51","19","30","19","30","0","12","51","49","154","95","53","67","15","28","38","61","0","12","38","61","101","88","1500000US245102602013","Block Group 3, Census Tract 2602.01, Baltimore city, Maryland"
"1116","206","309","146","155","100","88","88","67","53","0","12","67","53","154","113","807","203","152","94","47","46","105","79","0","12","105","79","655","198","1500000US245102602014","Block Group 4, Census Tract 2602.01, Baltimore city, Maryland"
"108","98","0","12","0","12","0","12","0","12","0","12","0","12","0","12","108","98","27","30","0","12","27","30","0","12","27","30","81","92","1500000US245102602021","Block Group 1, Census Tract 2602.02, Baltimore city, Maryland"
"1069","180","218","84","32","50","0","12","32","50","0","12","32","50","186","77","851","182","447","144","214","101","233","115","41","50","192","110","404","165","1500000US245102602022","Block Group 2, Census Tract 2602.02, Baltimore city, Maryland"
"660","145","238","116","172","116","58","51","114","109","87","100","27","34","66","51","422","123","339","126","52","62","287","117","23","38","264","113","83","61","1500000US245102602023","Block Group 3, Census Tract 2602.02, Baltimore city, Maryland"
"500","153","170","86","84","62","0","12","84","62","0","12","84","62","86","74","330","131","150","106","39","64","111","79","52","67","59","40","180","120","1500000US245102602024","Block Group 4, Census Tract 2602.02, Baltimore city, Maryland"
"676","74","157","51","72","32","33","20","39","27","0","12","39","27","85","43","519","82","419","76","112","65","307","62","19","20","288","61","100","49","1500000US245102602031","Block Group 1, Census Tract 2602.03, Baltimore city, Maryland"
"382","63","180","42","116","31","65","31","51","21","11","15","40","18","64","41","202","62","101","46","46","25","55","41","25","26","30","33","101","47","1500000US245102602032","Block Group 2, Census Tract 2602.03, Baltimore city, Maryland"
"320","92","43","29","19","20","0","12","19","20","0","12","19","20","24","23","277","91","119","55","34","34","85","48","0","12","85","48","158","71","1500000US245102603011","Block Group 1, Census Tract 2603.01, Baltimore city, Maryland"
"404","99","145","61","104","51","31","27","73","42","7","12","66","43","41","43","259","102","158","83","46","37","112","77","11","17","101","74","101","66","1500000US245102603012","Block Group 2, Census Tract 2603.01, Baltimore city, Maryland"
"277","75","134","60","90","45","23","21","67","45","8","12","59","44","44","44","143","74","115","65","13","19","102","68","11","19","91","68","28","33","1500000US245102603013","Block Group 3, Census Tract 2603.01, Baltimore city, Maryland"
"328","99","83","44","32","32","23","30","9","14","0","12","9","14","51","37","245","97","185","76","20","23","165","73","12","20","153","68","60","60","1500000US245102603014","Block Group 4, Census Tract 2603.01, Baltimore city, Maryland"
"256","72","65","34","40","31","22","25","18","18","0","12","18","18","25","22","191","78","151","73","56","42","95","63","0","12","95","63","40","39","1500000US245102603015","Block Group 5, Census Tract 2603.01, Baltimore city, Maryland"
"257","104","137","64","50","43","30","27","20","33","0","12","20","33","87","55","120","83","95","85","22","37","73","77","13","34","60","64","25","41","1500000US245102603021","Block Group 1, Census Tract 2603.02, Baltimore city, Maryland"
"408","138","183","91","160","85","140","87","20","32","0","12","20","32","23","37","225","112","204","119","0","12","204","119","0","12","204","119","21","34","1500000US245102603022","Block Group 2, Census Tract 2603.02, Baltimore city, Maryland"
"331","150","98","81","89","79","22","35","67","70","0","12","67","70","9","16","233","150","145","123","0","12","145","123","0","12","145","123","88","86","1500000US245102603023","Block Group 3, Census Tract 2603.02, Baltimore city, Maryland"
"776","187","259","111","166","83","74","51","92","65","0","12","92","65","93","91","517","189","238","135","38","45","200","133","0","12","200","133","279","160","1500000US245102603024","Block Group 4, Census Tract 2603.02, Baltimore city, Maryland"
"278","83","161","69","121","65","69","50","52","53","15","24","37","47","40","38","117","72","88","66","33","38","55","53","0","12","55","53","29","33","1500000US245102603025","Block Group 5, Census Tract 2603.02, Baltimore city, Maryland"
"407","182","38","40","0","12","0","12","0","12","0","12","0","12","38","40","369","179","201","112","14","40","187","118","0","12","187","118","168","157","1500000US245102603026","Block Group 6, Census Tract 2603.02, Baltimore city, Maryland"
"399","38","147","43","61","29","17","12","44","29","29","24","15","21","86","41","252","54","126","47","10","10","116","46","20","26","96","42","126","48","1500000US245102603031","Block Group 1, Census Tract 2603.03, Baltimore city, Maryland"
"260","87","81","42","34","34","8","12","26","33","5","10","21","31","47","31","179","86","155","81","68","51","87","70","30","34","57","62","24","22","1500000US245102604011","Block Group 1, Census Tract 2604.01, Baltimore city, Maryland"
"839","121","274","85","108","73","57","54","51","45","0","12","51","45","166","66","565","116","356","112","167","107","189","70","34","51","155","80","209","98","1500000US245102604012","Block Group 2, Census Tract 2604.01, Baltimore city, Maryland"
"185","78","44","36","0","12","0","12","0","12","0","12","0","12","44","36","141","73","101","68","49","48","52","55","0","12","52","55","40","46","1500000US245102604013","Block Group 3, Census Tract 2604.01, Baltimore city, Maryland"
"657","114","162","54","106","49","64","51","42","35","15","27","27","26","56","36","495","120","289","104","140","62","149","85","26","41","123","78","206","95","1500000US245102604021","Block Group 1, Census Tract 2604.02, Baltimore city, Maryland"
"477","96","122","52","54","45","10","13","44","44","0","12","44","44","68","33","355","97","223","101","101","73","122","76","22","25","100","75","132","75","1500000US245102604022","Block Group 2, Census Tract 2604.02, Baltimore city, Maryland"
"666","66","181","47","81","34","33","24","48","29","4","8","44","28","100","46","485","73","277","66","49","40","228","70","0","12","228","70","208","76","1500000US245102604031","Block Group 1, Census Tract 2604.03, Baltimore city, Maryland"
"29","34","0","12","0","12","0","12","0","12","0","12","0","12","0","12","29","34","29","34","29","34","0","12","0","12","0","12","0","12","1500000US245102604032","Block Group 2, Census Tract 2604.03, Baltimore city, Maryland"
"8","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","12","0","12","0","12","0","12","0","12","0","12","8","12","1500000US245102604041","Block Group 1, Census Tract 2604.04, Baltimore city, Maryland"
"174","60","69","40","44","36","13","21","31","29","16","25","15","17","25","20","105","56","76","46","24","32","52","41","14","20","38","39","29","38","1500000US245102604042","Block Group 2, Census Tract 2604.04, Baltimore city, Maryland"
"436","76","164","60","67","35","37","33","30","20","19","18","11","14","97","50","272","80","212","74","73","48","139","63","33","32","106","59","60","43","1500000US245102604043","Block Group 3, Census Tract 2604.04, Baltimore city, Maryland"
"998","160","463","103","196","77","98","56","98","63","46","36","52","54","267","85","535","144","334","129","233","112","101","67","13","21","88","66","201","95","1500000US245102605011","Block Group 1, Census Tract 2605.01, Baltimore city, Maryland"
