"B11016_001E","B11016_001M","B11016_002E","B11016_002M","B11016_003E","B11016_003M","B11016_004E","B11016_004M","B11016_005E","B11016_005M","B11016_006E","B11016_006M","B11016_007E","B11016_007M","B11016_008E","B11016_008M","B11016_009E","B11016_009M","B11016_010E","B11016_010M","B11016_011E","B11016_011M","B11016_012E","B11016_012M","B11016_013E","B11016_013M","B11016_014E","B11016_014M","B11016_015E","B11016_015M","B11016_016E","B11016_016M","GEO_ID","NAME"
"236","63","140","60","64","36","67","49","9","15","0","12","0","12","0","12","96","43","68","36","28","33","0","12","0","12","0","12","0","12","0","12","1500000US245102501032","Block Group 2, Census Tract 2501.03, Baltimore city, Maryland"
"369","71","274","73","136","70","74","44","55","41","6","10","3","9","0","12","95","51","95","51","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102501033","Block Group 3, Census Tract 2501.03, Baltimore city, Maryland"
"299","85","102","63","61","51","23","26","18","26","0","12","0","12","0","12","197","74","172","74","25","26","0","12","0","12","0","12","0","12","0","12","1500000US245102501034","Block Group 4, Census Tract 2501.03, Baltimore city, Maryland"
"380","56","263","56","55","33","118","55","39","28","15","22","36","29","0","12","117","42","117","42","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102502031","Block Group 1, Census Tract 2502.03, Baltimore city, Maryland"
"338","55","197","64","100","41","69","47","16","19","12","13","0","12","0","12","141","43","103","39","38","29","0","12","0","12","0","12","0","12","0","12","1500000US245102502032","Block Group 2, Census Tract 2502.03, Baltimore city, Maryland"
"415","98","311","100","50","37","156","84","48","53","11","18","11","16","35","39","104","51","74","38","30","47","0","12","0","12","0","12","0","12","0","12","1500000US245102502041","Block Group 1, Census Tract 2502.04, Baltimore city, Maryland"
"1061","119","586","116","174","72","105","64","132","67","135","78","7","12","33","38","475","103","436","102","39","41","0","12","0","12","0","12","0","12","0","12","1500000US245102502042","Block Group 2, Census Tract 2502.04, Baltimore city, Maryland"
"29","33","20","31","20","31","0","12","0","12","0","12","0","12","0","12","9","14","9","14","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102502051","Block Group 1, Census Tract 2502.05, Baltimore city, Maryland"
"466","125","339","114","73","45","118","99","84","76","20","29","32","34","12","19","127","96","114","94","13","23","0","12","0","12","0","12","0","12","0","12","1500000US245102502052","Block Group 2, Census Tract 2502.05, Baltimore city, Maryland"
"267","101","135","88","38","49","72","73","25","33","0","12","0","12","0","12","132","79","132","79","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102502053","Block Group 3, Census Tract 2502.05, Baltimore city, Maryland"
"369","139","228","128","104","92","41","40","35","57","12","22","36","41","0","12","141","67","121","66","20","25","0","12","0","12","0","12","0","12","0","12","1500000US245102502054","Block Group 4, Census Tract 2502.05, Baltimore city, Maryland"
"349","86","173","92","44","37","66","51","63","65","0","12","0","12","0","12","176","70","176","70","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102502055","Block Group 5, Census Tract 2502.05, Baltimore city, Maryland"
"328","105","132","70","46","34","45","61","17","28","0","12","13","18","11","17","196","93","168","96","12","20","16","26","0","12","0","12","0","12","0","12","1500000US245102502061","Block Group 1, Census Tract 2502.06, Baltimore city, Maryland"
"261","83","197","89","24","27","111","90","0","12","62","39","0","12","0","12","64","53","64","53","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102502062","Block Group 2, Census Tract 2502.06, Baltimore city, Maryland"
"266","79","161","64","92","59","19","24","26","25","9","14","15","23","0","12","105","63","68","35","37","52","0","12","0","12","0","12","0","12","0","12","1500000US245102502063","Block Group 3, Census Tract 2502.06, Baltimore city, Maryland"
"534","80","300","83","154","62","94","56","12","17","16","18","9","14","15","19","234","60","213","59","21","18","0","12","0","12","0","12","0","12","0","12","1500000US245102502071","Block Group 1, Census Tract 2502.07, Baltimore city, Maryland"
"301","61","218","56","37","28","83","49","55","35","7","12","4","8","32","28","83","48","83","48","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102502072","Block Group 2, Census Tract 2502.07, Baltimore city, Maryland"
"237","63","188","63","60","39","74","52","4","7","38","44","0","12","12","18","49","30","43","28","6","9","0","12","0","12","0","12","0","12","0","12","1500000US245102503011","Block Group 1, Census Tract 2503.01, Baltimore city, Maryland"
"560","80","385","75","144","80","174","91","24","19","43","42","0","12","0","12","175","60","175","60","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102503012","Block Group 2, Census Tract 2503.01, Baltimore city, Maryland"
"229","64","130","53","63","43","30","23","0","12","17","18","20","21","0","12","99","51","72","38","27","31","0","12","0","12","0","12","0","12","0","12","1500000US245102503031","Block Group 1, Census Tract 2503.03, Baltimore city, Maryland"
"335","74","246","68","49","35","115","59","36","28","13","21","18","24","15","17","89","38","64","31","8","15","17","19","0","12","0","12","0","12","0","12","1500000US245102503032","Block Group 2, Census Tract 2503.03, Baltimore city, Maryland"
"244","55","76","34","53","36","17","18","6","11","0","12","0","12","0","12","168","53","133","50","35","28","0","12","0","12","0","12","0","12","0","12","1500000US245102503033","Block Group 3, Census Tract 2503.03, Baltimore city, Maryland"
"599","138","307","103","51","37","123","79","0","12","99","68","14","23","20","28","292","117","208","106","84","62","0","12","0","12","0","12","0","12","0","12","1500000US245102504011","Block Group 1, Census Tract 2504.01, Baltimore city, Maryland"
"258","105","161","82","81","68","49","34","0","12","0","12","17","31","14","23","97","76","88","76","9","15","0","12","0","12","0","12","0","12","0","12","1500000US245102504012","Block Group 2, Census Tract 2504.01, Baltimore city, Maryland"
"361","114","258","108","10","18","73","57","39","45","126","86","10","15","0","12","103","74","86","68","0","12","17","28","0","12","0","12","0","12","0","12","1500000US245102504013","Block Group 3, Census Tract 2504.01, Baltimore city, Maryland"
"368","129","229","124","92","87","57","72","67","66","13","20","0","12","0","12","139","77","90","58","49","63","0","12","0","12","0","12","0","12","0","12","1500000US245102504021","Block Group 1, Census Tract 2504.02, Baltimore city, Maryland"
"273","102","212","88","83","70","17","29","112","89","0","12","0","12","0","12","61","55","61","55","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102504022","Block Group 2, Census Tract 2504.02, Baltimore city, Maryland"
"502","130","163","92","98","63","29","38","0","12","36","65","0","12","0","12","339","119","339","119","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102504023","Block Group 3, Census Tract 2504.02, Baltimore city, Maryland"
"525","140","416","128","148","80","86","84","26","29","29","46","59","80","68","79","109","81","81","69","28","46","0","12","0","12","0","12","0","12","0","12","1500000US245102504024","Block Group 4, Census Tract 2504.02, Baltimore city, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102505001","Block Group 1, Census Tract 2505, Baltimore city, Maryland"
"30","49","0","12","0","12","0","12","0","12","0","12","0","12","0","12","30","49","30","49","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102505002","Block Group 2, Census Tract 2505, Baltimore city, Maryland"
"462","152","287","118","112","85","59","54","27","36","70","86","19","29","0","12","175","102","135","94","20","26","0","12","20","32","0","12","0","12","0","12","1500000US245102505003","Block Group 3, Census Tract 2505, Baltimore city, Maryland"
"334","130","139","74","92","64","7","13","0","12","18","36","0","12","22","28","195","107","175","105","20","31","0","12","0","12","0","12","0","12","0","12","1500000US245102505004","Block Group 4, Census Tract 2505, Baltimore city, Maryland"
"861","174","487","186","184","98","120","102","158","114","25","39","0","12","0","12","374","175","307","174","67","80","0","12","0","12","0","12","0","12","0","12","1500000US245102505005","Block Group 5, Census Tract 2505, Baltimore city, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102506001","Block Group 1, Census Tract 2506, Baltimore city, Maryland"
"390","103","254","99","69","73","96","76","0","12","6","9","64","81","19","26","136","68","116","65","6","10","0","12","14","17","0","12","0","12","0","12","1500000US245102601011","Block Group 1, Census Tract 2601.01, Baltimore city, Maryland"
"269","87","160","76","19","25","39","47","48","38","28","35","26","38","0","12","109","50","73","41","27","27","9","14","0","12","0","12","0","12","0","12","1500000US245102601012","Block Group 2, Census Tract 2601.01, Baltimore city, Maryland"
"626","112","327","106","137","67","184","90","6","10","0","12","0","12","0","12","299","108","260","99","39","45","0","12","0","12","0","12","0","12","0","12","1500000US245102601013","Block Group 3, Census Tract 2601.01, Baltimore city, Maryland"
"217","77","106","67","79","59","11","19","0","12","0","12","16","25","0","12","111","59","72","55","39","38","0","12","0","12","0","12","0","12","0","12","1500000US245102601014","Block Group 4, Census Tract 2601.01, Baltimore city, Maryland"
"367","83","276","72","128","54","61","45","66","52","21","23","0","12","0","12","91","65","91","65","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102601015","Block Group 5, Census Tract 2601.01, Baltimore city, Maryland"
"411","113","303","125","70","49","166","114","56","39","11","18","0","12","0","12","108","50","100","49","8","12","0","12","0","12","0","12","0","12","0","12","1500000US245102601021","Block Group 1, Census Tract 2601.02, Baltimore city, Maryland"
"244","87","111","69","51","47","41","45","0","12","19","27","0","12","0","12","133","76","133","76","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102601022","Block Group 2, Census Tract 2601.02, Baltimore city, Maryland"
"247","99","217","97","67","54","28","28","108","94","0","12","5","11","9","15","30","36","19","31","11","18","0","12","0","12","0","12","0","12","0","12","1500000US245102601023","Block Group 3, Census Tract 2601.02, Baltimore city, Maryland"
"307","102","174","99","87","72","34","25","53","63","0","12","0","12","0","12","133","58","122","55","11","20","0","12","0","12","0","12","0","12","0","12","1500000US245102601024","Block Group 4, Census Tract 2601.02, Baltimore city, Maryland"
"498","116","354","107","140","88","72","41","24","23","64","53","42","41","12","19","144","65","129","62","15","23","0","12","0","12","0","12","0","12","0","12","1500000US245102601025","Block Group 5, Census Tract 2601.02, Baltimore city, Maryland"
"342","156","248","130","55","43","93","112","84","96","16","26","0","12","0","12","94","83","94","83","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102602011","Block Group 1, Census Tract 2602.01, Baltimore city, Maryland"
"496","169","337","151","65","85","44","61","194","120","34","55","0","12","0","12","159","130","159","130","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102602012","Block Group 2, Census Tract 2602.01, Baltimore city, Maryland"
"298","102","189","115","100","88","28","34","61","66","0","12","0","12","0","12","109","69","66","45","8","13","35","57","0","12","0","12","0","12","0","12","1500000US245102602013","Block Group 3, Census Tract 2602.01, Baltimore city, Maryland"
"1124","238","487","201","192","133","123","140","78","74","51","82","43","57","0","12","637","176","637","176","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102602014","Block Group 4, Census Tract 2602.01, Baltimore city, Maryland"
"99","75","62","62","41","48","0","12","21","37","0","12","0","12","0","12","37","45","37","45","0","12","0","12","0","12","0","12","0","12","0","12","1500000US245102602021","Block Group 1, Census Tract 2602.02, Baltimore city, Maryland"
"1032","189","429","168","167","102","109","114","75","95","78","88","0","12","0","12","603","196","497","164","19","32","87","123","0","12","0","12","0","12","0","12","1500000US245102602022","Block Group 2, Census Tract 2602.02, Baltimore city, Maryland"
"616","161","377","175","189","145","92","72","63","62","33","47","0","12","0","12","239","117","215","116","24","31","0","12","0","12","0","12","0","12","0","12","1500000US245102602023","Block Group 3, Census Tract 2602.02, Baltimore city, Maryland"
"595","165","290","149","36","42","184","139","42","47","28","48","0","12","0","12","305","146","216","143","59","75","30","41","0","12","0","12","0","12","0","12","1500000US245102602024","Block Group 4, Census Tract 2602.02, Baltimore city, Maryland"
